Product Name,Product Url,Product Price,Product Rating,Brandname,Product Location
LCD Touchscreen Fullset Incell Oled 2 Kontras Bagus Samsung Galaxy A6 2018 - A600 - J6 - J600,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/4fwlc7g-jual-lcd-touchscreen-fullset-incell-oled-2-kontras-bagus-samsung-galaxy-a6-2018-a600-j6-j600,265000,4.6,Samsung,Jakarta Timur
LCD TOUCHSCREEN SAMSUNG A7 2018 - A750 CONTRAST,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/3pobkk0-jual-lcd-touchscreen-samsung-a7-2018-a750-contrast,380000,4.8,Samsung,Bekasi
Kamera Camera Mirrorless Samsung NX300,https://www.bukalapak.com/p/kamera/kamera-digital/4h395k7-jual-kamera-camera-mirrorless-samsung-nx300,3800000,0,Samsung,Jakarta Barat
Baterai Batre Samsung Gear Fit R350 Original Battery Jam Watch Gear Fit R350 Ori New,https://www.bukalapak.com/p/handphone/wearable-devices/smartwatch/1vz7nx6-jual-baterai-batre-samsung-gear-fit-r350-original-battery-jam-watch-gear-fit-r350-ori-new,110000,0,Samsung,Jakarta Barat
BASEUS KABEL CAFULE PD 100W USB TYPE-C TO TYPE-C FAST CHARGING CHARGER SAMSUNG MACBOOK PRO,https://www.bukalapak.com/p/handphone/aksesoris-handphone/kabel-data/45sf3vf-jual-baseus-kabel-cafule-pd-100w-usb-type-c-to-type-c-fast-charging-charger-samsung-macbook-pro,70000,5,Samsung,Jakarta Utara
LCD TOUCHSCREEN TS SAMSUNG J5 PRO J530 AMOLED SUPER AMOLED ORIGINAL TESTED,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/280wxw3-jual-lcd-touchscreen-ts-samsung-j5-pro-j530-amoled-super-amoled-original-tested,500500,4.4,Samsung,Cirebon
Wallet Case Samsung Note 9 CaseMe Retro Flip Cover Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2j6yfef-jual-wallet-case-samsung-note-9-caseme-retro-flip-cover-original,95000,4.9,Samsung,Tangerang Selatan
Wallet Case Samsung A8 STAR Caseme Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3qp2wue-jual-wallet-case-samsung-a8-star-caseme-flip-case-original,95000,5,Samsung,Tangerang Selatan
Samsung Galaxy Note 10 Garansi Resmi Sein 1 Tahun,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/3r7etwe-jual-samsung-galaxy-note-10-garansi-resmi-sein-1-tahun,7920000,4.9,Samsung,Jakarta Pusat
SAMSUNG A12 M12 SILOKONE FUZE HARD ACRILIC ANTI KUNING TEBAL,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0ihwj-jual-samsung-a12-m12-silokone-fuze-hard-acrilic-anti-kuning-tebal,22000,5,Samsung,Bekasi
Samsung M12 ram 4 64 Gb garansi resmi,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gu2f4v-jual-samsung-m12-ram-4-64-gb-garansi-resmi,1865000,5,Samsung,Solo
lcd sentuh samsung sm j100h,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gyfxws-jual-lcd-sentuh-samsung-sm-j100h,65000,5,Samsung,Kab. Cirebon
Samsung a05 3 32gb,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g9g0e1-jual-samsung-a05-3-32gb,1700000,5,Samsung,Bengkulu
SAMSUNG GALAXY A12 6 128 RAM 6 GB ROM 128 GB GARANSI RESMI SEIN,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gz91py-jual-samsung-galaxy-a12-6-128-ram-6-gb-rom-128-gb-garansi-resmi-sein,2349000,5,Samsung,Jakarta Barat
Samsung Galaxy A32 6 128 GB Resmi sein,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fttbf7-jual-samsung-galaxy-a32-6-128-gb-resmi-sein,3420000,0,Samsung,Jakarta Barat
Samsung M12,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h45spa-jual-samsung-m12,2050000,5,Samsung,Banyuwangi
samsung s3600,https://www.bukalapak.com/p/handphone/hp-smartphone/feature-phone/4gy7451-jual-samsung-s3600,750000,5,Samsung,Medan
SAMSUNG GALAXY J2 PRO 16gb,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/h0k6rk-jual-samsung-galaxy-j2-pro-16gb,2000000,5,Samsung,Jakarta Timur
Wallet Case Caseme Samsung S7 Edge Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2pe7yzs-jual-wallet-case-caseme-samsung-s7-edge-flip-case-original,95000,5,Samsung,Tangerang Selatan
CAR ADAPTER SAVER MOBILE SAMSUNG TYPE C,https://www.bukalapak.com/p/handphone/aksesoris-handphone/charger-177/fx71fr-jual-car-adapter-saver-mobile-samsung-type-c,60000,5,Samsung,Jakarta Barat
Sarung hp pinggang vivo oppo xiaomi samsung iphone tegak vertikal,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3zf79ff-jual-sarung-hp-pinggang-vivo-oppo-xiaomi-samsung-iphone-tegak-vertikal,82000,0,Samsung,Jakarta Barat
Wallet Case Samsung S20 PLUS Retro Flip Case CaseMe Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3cib3m6-jual-wallet-case-samsung-s20-plus-retro-flip-case-caseme-original,95000,5,Samsung,Tangerang Selatan
CASING COVER HP SAMSUNG A21S ORIGINAL CASEME Leather Case,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/48n0xmg-jual-casing-cover-hp-samsung-a21s-original-caseme-leather-case,95000,0,Samsung,Tangerang Selatan
SAMSUNG GALAXY M32 8-128GB GARANSI RESMI PROMO MURAH,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g8dkqa-jual-samsung-galaxy-m32-8-128gb-garansi-resmi-promo-murah,3044150,5,Samsung,Surabaya
Samsung Galaxy A02,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4c55yos-jual-samsung-galaxy-a02,1380000,0,Samsung,Jakarta Pusat
Samsung Galaxy A32 ram 8gb rom 128gb Garansi Resmi Indonesia,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4goalw1-jual-samsung-galaxy-a32-ram-8gb-rom-128gb-garansi-resmi-indonesia,4100000,0,Samsung,Jakarta Utara
SAMSUNG A03 4GB 64GB RESOLUSI KAMERA 48MP SEIN,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0x2q1-jual-samsung-a03-4gb-64gb-resolusi-kamera-48mp-sein,1749000,0,Samsung,Bandung
SAMSUNG GALAXY A22 RESMI TERLARIS,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4grpzm4-jual-samsung-galaxy-a22-resmi-terlaris,2925000,5,Samsung,Jakarta Timur
Samsung Galaxy A72,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gnia7v-jual-samsung-galaxy-a72,5500000,5,Samsung,Jakarta Selatan
Samsung A02 core 2/32gb,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0kxis-jual-samsung-a02-core-2-32gb,1000000,5,Samsung,Kab. Tangerang
Samsung S21 Plus 256GB - Garansi RESMI,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4cuk1qs-jual-samsung-s21-plus-256gb-garansi-resmi,12500000,5,Samsung,Depok
samsung galaxy a7 2016 ex resmi sein murah meriah,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/1isrvq2-jual-samsung-galaxy-a7-2016-ex-resmi-sein-murah-meriah,1000000,5,Samsung,Bekasi
SAMSUNG A03 CORE RAM 2GB ROM 32GB GARANSI RESMI,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h24471-jual-samsung-a03-core-ram-2gb-rom-32gb-garansi-resmi,1190000,0,Samsung,Kab. Bogor
Wallet Case Samsung A31 Caseme Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3kkpcgc-jual-wallet-case-samsung-a31-caseme-flip-case-original,95000,5,Samsung,Tangerang Selatan
Wallet Case Samsung A81 Note 10 LITE Casem Original Retro Leather Case,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3ciaqkl-jual-wallet-case-samsung-a81-note-10-lite-casem-original-retro-leather-case,95000,5,Samsung,Tangerang Selatan
Wallet Case Samsung A91 S10 LITE Caseme Original Retro Leather Case Wi,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3ciaead-jual-wallet-case-samsung-a91-s10-lite-caseme-original-retro-leather-case-wi,95000,0,Samsung,Tangerang Selatan
Wallet Case Samsung A51 2019 M40S Original Caseme Retro Leather Case,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3cia25f-jual-wallet-case-samsung-a51-2019-m40s-original-caseme-retro-leather-case,95000,5,Samsung,Tangerang Selatan
Wallet Case Samsung S20 Retro Flip Case CaseMe Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3cib0jr-jual-wallet-case-samsung-s20-retro-flip-case-caseme-original,95000,5,Samsung,Tangerang Selatan
Samsung A8 Plus A8 2018 Dual sim Ram 6 GB internal 64 GB,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gvfd3s-jual-samsung-a8-plus-a8-2018-dual-sim-ram-6-gb-internal-64-gb,2275000,5,Samsung,Jakarta Barat
SAMSUNG GALAXY A32 6GB RESMI 1THN,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gbhk4j-jual-samsung-galaxy-a32-6gb-resmi-1thn,3400000,5,Samsung,Batam
SAMSUNG GALAXY M12 RAM 4GB ROM 64GB GARANSI RESMI,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fjzsc1-jual-samsung-galaxy-m12-ram-4gb-rom-64gb-garansi-resmi,1860000,4.7,Samsung,Jakarta Utara
SAMSUNG A52 8/256 GARANSI RESMI,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gjr8ws-jual-samsung-a52-8-256-garansi-resmi,5199000,5,Samsung,Jakarta Timur
Samsung Galaxy S10 Plus - Fullset Original Like New - Second - Bekas - Garansi 1 Tahun,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gysewd-jual-samsung-galaxy-s10-plus-fullset-original-like-new-second-bekas-garansi-1-tahun,5990000,5,Samsung,Jakarta Barat
Samsung Galaxy A03 core Garansi Resmi,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0dhud-jual-samsung-galaxy-a03-core-garansi-resmi,1199000,5,Samsung,Jakarta Pusat
SAMSUNG A03S RAM 4GB INTERNAL 64GB - GARANSI RESMI,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gkolmj-jual-samsung-a03s-ram-4gb-internal-64gb-garansi-resmi,1799000,5,Samsung,Sragen
Samsung galaxy A31,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gkeu2v-jual-samsung-galaxy-a31,3000000,5,Samsung,Karawang
samsung galaxy a32,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h3fni1-jual-samsung-galaxy-a32,3800000,5,Samsung,Kab. Tangerang
Samsung Galaxy A10,https://www.bukalapak.com/p/handphone/hp-smartphone/3gcxw1g-jual-samsung-galaxy-a10,2500000,5,Samsung,Karawang
Wallet Case Samsung M30S M21 Caseme Original Retro Leather Case,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3ciam5k-jual-wallet-case-samsung-m30s-m21-caseme-original-retro-leather-case,95000,5,Samsung,Tangerang Selatan
Wallet Case Samsung J7 PRO J7 2017 Caseme Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2ri1x5j-jual-wallet-case-samsung-j7-pro-j7-2017-caseme-flip-case-original,95000,5,Samsung,Tangerang Selatan
Wallet Case Samsung A71 Original Caseme Retro Leather Case,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/3ci9tao-jual-wallet-case-samsung-a71-original-caseme-retro-leather-case,95000,5,Samsung,Tangerang Selatan
Wallet Case Samsung J4 2018 Caseme Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2ri16q5-jual-wallet-case-samsung-j4-2018-caseme-flip-case-original,95000,5,Samsung,Tangerang Selatan
Wallet Case Samsung J4 PLUS 2018 Caseme Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2ri0z3p-jual-wallet-case-samsung-j4-plus-2018-caseme-flip-case-original,95000,0,Samsung,Tangerang Selatan
Wallet Case Samsung J6 2018 Caseme Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2ri1jcl-jual-wallet-case-samsung-j6-2018-caseme-flip-case-original,95000,0,Samsung,Tangerang Selatan
Wallet Case Samsung Galaxy A9 2018 CaseMe Retro Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2it6g2m-jual-wallet-case-samsung-galaxy-a9-2018-caseme-retro-flip-case-original,110000,5,Samsung,Tangerang Selatan
Samsung Galaxy A70 A70s CaseMe Retro Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2fxgwq2-jual-samsung-galaxy-a70-a70s-caseme-retro-flip-case-original,95000,5,Samsung,Tangerang Selatan
Samsung Galaxy S10 Plus CaseMe Flip Case Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2fxe458-jual-samsung-galaxy-s10-plus-caseme-flip-case-original,95000,4.9,Samsung,Tangerang Selatan
Wallet Case Samsung J6 2018 Leather Flip Cover Casing Kulit 6 Slot Kartu,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/1ekiqpx-jual-wallet-case-samsung-j6-2018-leather-flip-cover-casing-kulit-6-slot-kartu,135000,5,Samsung,Tangerang Selatan
Samaung M12 Ram 4-64gb New Garansi Resmi Promo Bandung,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gu2a14-jual-samaung-m12-ram-4-64gb-new-garansi-resmi-promo-bandung,1898219,0,Samsung,Bandung
samsung keystone  black,https://www.bukalapak.com/p/handphone/hp-smartphone/icbids-jual-samsung-keystone-black,299000,0,Samsung,Jakarta Selatan
SAMSUNG A10S 2 32,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g3lp11-jual-samsung-a10s-2-32,1800000,5,Samsung,Depok
SAMSUNG GALAXY M32 NFC 6GB 128GB - Garansi Resmi,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4glj577-jual-samsung-galaxy-m32-nfc-6gb-128gb-garansi-resmi,2825000,5,Samsung,Jakarta Timur
Samsung S21 5G Rom 8 Internal 256gb,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fyuqyp-jual-samsung-s21-5g-rom-8-internal-256gb,8500000,0,Samsung,Jakarta Barat
samsung A80,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/47i25ve-jual-samsung-a80,9500000,5,Samsung,Jakarta Selatan
Samsung,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gwkn4g-jual-samsung,3500000,5,Samsung,Depok
Samsung M22 6/128 baru segel garansi resmi sein,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gz7tjv-jual-samsung-m22-6-128-baru-segel-garansi-resmi-sein,2750000,5,Samsung,Jakarta Timur
samsung galaxy A02,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g8efkp-jual-samsung-galaxy-a02,1499000,0,Samsung,Bandung
Samsung A12,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0w3a1-jual-samsung-a12,2600000,5,Samsung,Jakarta Selatan
Authentic Compact Shield SAMSUNG GALAXY S20 - SAMSUNG S20 S 20 BIASA Cover Case,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/2ulyx3v-jual-authentic-compact-shield-samsung-galaxy-s20-samsung-s20-s-20-biasa-cover-case,152000,5,Samsung,Jakarta Pusat
Screen Soft Protector SAMSUNG GALAXY NOTE 10 - SAMSUNG NOTE 10 Screen Guard,https://www.bukalapak.com/p/handphone/aksesoris-handphone/screen-guard/24mwpax-jual-screen-soft-protector-samsung-galaxy-note-10-samsung-note-10-screen-guard,126000,4.3,Samsung,Jakarta Pusat
Premium Lightweight Case SAMSUNG GALAXY NOTE 10 - SAMSUNG NOTE 10 Slim Soft Case,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/237x46n-jual-premium-lightweight-case-samsung-galaxy-note-10-samsung-note-10-slim-soft-case,69000,5,Samsung,Jakarta Pusat
sarung kulit samsung fold 2 fold 3 sproty casual,https://www.bukalapak.com/p/handphone/aksesoris-handphone/casing-cover/4gtokjy-jual-sarung-kulit-samsung-fold-2-fold-3-sproty-casual,195000,0,Samsung,Jakarta Barat
Charger Samsung S10 S10 Plus Black Fast Charging Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/charger-177/2l3mppr-jual-charger-samsung-s10-s10-plus-black-fast-charging-original,155200,5,Samsung,Jakarta Barat
SAMSUNG A12,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4f69wg4-jual-samsung-a12,2400000,5,Samsung,Bekasi
Samsung Galaxy A03 Core 2/32GB,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gwnehs-jual-samsung-galaxy-a03-core-2-32gb,1199000,5,Samsung,Cimahi
SAMSUNG A02S 4 64,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4a9q4q7-jual-samsung-a02s-4-64,2030000,5,Samsung,Rembang
Samsung Galaxy S20 FE 8/128GB,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0ob0s-jual-samsung-galaxy-s20-fe-8-128gb,6990500,5,Samsung,Palembang
Samsung Note 20 Ultra - Fullset Original Like New - Second - Bekas - Garansi 1 Tahun,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4gysfx1-jual-samsung-note-20-ultra-fullset-original-like-new-second-bekas-garansi-1-tahun,13500000,4.9,Samsung,Jakarta Barat
SAMSUNG A03 CORE 2/32 GARANSI RESMI 100%,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h1rmts-jual-samsung-a03-core-2-32-garansi-resmi-100,1199000,5,Samsung,Jakarta Pusat
Samsung Galaxy A22 LTE 5G 6 128 GB Garansi SEIN 6 GB 128 GB,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h34u6s-jual-samsung-galaxy-a22-lte-5g-6-128-gb-garansi-sein-6-gb-128-gb,3205000,4.9,Samsung,Jakarta Pusat
Samsung S10 plus Ram 8gb Rom 128gb second Original,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2p4sy7a-jual-samsung-s10-plus-ram-8gb-rom-128gb-second-original,4545000,5,Samsung,Jakarta Utara
hp Samsung a2 core 1/8 5 inch,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0w0gd-jual-hp-samsung-a2-core-1-8-5-inch,850000,0,Samsung,Malang
Samaung A01core,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4eway4s-jual-samaung-a01core,940000,5,Samsung,Kab. Bogor
OTG SAMSUNG S8 TYPE C ORIGINAL,https://www.bukalapak.com/p/handphone/aksesoris-handphone/kabel-data/c67rp5-jual-otg-samsung-s8-type-c-original,50000,4.9,Samsung,Jakarta Barat
Kabel Data Samsung S10 White USB Type-C Original  Fast Charging,https://www.bukalapak.com/p/handphone/aksesoris-handphone/kabel-data/24vdrpq-jual-kabel-data-samsung-s10-white-usb-type-c-original-fast-charging,52000,4.5,Samsung,Jakarta Barat
Converter  USB C Samsung S8 original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/aksesoris-lainnya-2645/c00to2-jual-converter-usb-c-samsung-s8-original,40000,4.9,Samsung,Jakarta Barat
Charger Samsung S10 White USB Type-C Fast Cahrging Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/charger-177/2k3xrsr-jual-charger-samsung-s10-white-usb-type-c-fast-cahrging-original,155200,5,Samsung,Jakarta Barat
Kabel Data Samsung Note 7 Type-C Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/kabel-data/907liw-jual-kabel-data-samsung-note-7-type-c-original,52000,4.8,Samsung,Jakarta Barat
SAMSUNG GALAXY A01,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4g8v7w4-jual-samsung-galaxy-a01,1100000,5,Samsung,Surabaya
Samsung A80 Ram 8 Rom 128Gb,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/2n040lk-jual-samsung-a80-ram-8-rom-128gb,3500000,0,Samsung,Surabaya
Samsung Galaxy A32 Ram 8gb Rom 128gb Grs Resmi Samsung Indonesia SEIN,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fj3t81-jual-samsung-galaxy-a32-ram-8gb-rom-128gb-grs-resmi-samsung-indonesia-sein,3569000,5,Samsung,Jakarta Pusat
Samsung Galaxy A03 RAM 4GB ROM 64GB,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h1kug7-jual-samsung-galaxy-a03-ram-4gb-rom-64gb,1675000,0,Samsung,Kab. Bogor
Samsung Note 9 128 Gb. Fullset,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/15ptypw-jual-samsung-note-9-128-gb-fullset,4200000,5,Samsung,Jakarta Barat
Samsung Galaxy M12 Smartphone RAM 4GB-64GB Garansi Resmi,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4fs0m7a-jual-samsung-galaxy-m12-smartphone-ram-4gb-64gb-garansi-resmi,1879000,5,Samsung,Jakarta Timur
samsung galaxy a03,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h1moav-jual-samsung-galaxy-a03,1750000,0,Samsung,Bekasi
SAMSUNG A03 4-64 GB-48MP CAMERA GARANSI RESMI,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h0g9u7-jual-samsung-a03-4-64-gb-48mp-camera-garansi-resmi,1799000,5,Samsung,Bandung
Samsung A02 Ram 3Gb Internal 32Gb,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4go0yks-jual-samsung-a02-ram-3gb-internal-32gb,1500000,5,Samsung,Depok
Samsung Galaxy A52 8GB 128GB BlackHQ,https://www.bukalapak.com/p/handphone/hp-smartphone/hp-android/4h404lm-jual-samsung-galaxy-a52-8gb-128gb-blackhq,5049000,5,Samsung,Kab. Bandung
Kabel Data Samsung NOTE 4 Fast Charging Original 100%,https://www.bukalapak.com/p/handphone/aksesoris-handphone/kabel-data/4zvlpz-jual-kabel-data-samsung-note-4-fast-charging-original-100,40000,4.7,Samsung,Jakarta Barat
Charger Samsung J1 J2 J3 Original,https://www.bukalapak.com/p/handphone/aksesoris-handphone/charger-177/3d80e0j-jual-charger-samsung-j1-j2-j3-original,65000,4.8,Samsung,Jakarta Barat
Lcd samsung j3 pro 2016 - j3110 fullset touchscreen bisa atur kontras ori,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/k0x93a-jual-lcd-samsung-j3-pro-2016-j3110-fullset-touchscreen-bisa-atur-kontras-ori,165000,4.3,Samsung,Jambi
LCD TOUCHSCREEN SAMSUNG A6 PLUS 2018 CONTRAST BLACK ORIGINAL,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/s3vqq3-jual-lcd-touchscreen-samsung-a6-plus-2018-contrast-black-original,390000,4.6,Samsung,Bekasi
LCD SAMSUNG A6 - J6 2018 OLED FULLSET TOUCHSCREEN,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/4ek75qv-jual-lcd-samsung-a6-j6-2018-oled-fullset-touchscreen,290000,5,Samsung,Jambi
LCD TOUCHSCREEN SAMSUNG A70 - A705 LCD TS FULLSET,https://www.bukalapak.com/p/handphone/spare-part-tools-handphone/499ioyx-jual-lcd-touchscreen-samsung-a70-a705-lcd-ts-fullset,360000,0,Samsung,Jakarta Barat
